code,pop,name,perc,logperc
30101,5220,"Toole County, MT",1.6628756076026417e-05,-11.00437706755551
30103,736,"Treasure County, MT",2.3445908950106214e-06,-12.963399629703316
30105,7505,"Valley County, MT",2.3907818841106946e-05,-10.64130500436463
30107,2104,"Wheatland County, MT",6.7024717976934064e-06,-11.913034174574593
30109,1057,"Wibaux County, MT",3.3671638261225906e-06,-12.601439762561956
30111,151882,"Yellowstone County, MT",0.0004838330901032652,-7.6337705658824
31000,1855525,NEBRASKA,0.005910933451718184,-5.130951515582881
31001,31459,"Adams County, NE",0.00010021533283442818,-9.208189358720546
31003,6545,"Antelope County, NE",2.084965680413657e-05,-10.778173070088192
31005,486,"Arthur County, NE",1.5481945312162526e-06,-13.3784211245317
31007,760,"Banner County, NE",2.421044945934881e-06,-12.931311315151817
31009,514,"Blaine County, NE",1.637390923961222e-06,-13.322406482977028
31011,5417,"Boone County, NE",1.725631641069638e-05,-10.967332312774294
31013,11317,"Box Butte County, NE",3.605127059624348e-05,-10.23056844946625
31015,2054,"Boyd County, NE",6.543192524934533e-06,-11.937085357943689
31017,3023,"Brown County, NE",9.630024831001505e-06,-11.550624753652736
31019,47463,"Buffalo County, NE",0.0001511974424590885,-8.796924009315019
31021,6659,"Burt County, NE",2.1212813546026803e-05,-10.760905146321571
31023,8295,"Butler County, NE",2.642443135069715e-05,-10.541221545807648
31025,25133,"Cass County, NE",8.006331924497548e-05,-9.432692745791673
31027,8746,"Cedar County, NE",2.7861130390982194e-05,-10.488278016459327
31029,4064,"Chase County, NE",1.2946219289841258e-05,-11.254706759173875
31031,5727,"Cherry County, NE",1.8243847901801398e-05,-10.911682636038336
31033,10068,"Cheyenne County, NE",3.2072474362726813e-05,-10.347512392176986
31035,6411,"Clay County, NE",2.0422788353142792e-05,-10.798859204444936
31037,10653,"Colfax County, NE",3.3936041854005635e-05,-10.291032926820996
31039,9072,"Cuming County, NE",2.889963124937005e-05,-10.45168172246466
31041,10740,"Custer County, NE",3.4213187788606076e-05,-10.282899380369338
31043,20918,"Dakota County, NE",6.663607655140241e-05,-9.61626443711798
31045,9152,"Dawes County, NE",2.9154478085784248e-05,-10.442902034812613
31047,24220,"Dawson County, NE",7.715487972439843e-05,-9.46969573132511
31049,1972,"Deuel County, NE",6.28197451760998e-06,-11.977826213269612
31051,5918,"Dixon County, NE",1.8852294723740294e-05,-10.878875915472038
31053,36427,"Dodge County, NE",0.00011604132137574987,-9.061564211532284
31055,531265,"Douglas County, NE",0.001692390056844861,-6.38161351431592
31057,2021,"Dundy County, NE",6.438068204913676e-06,-11.953282031028571
31059,5771,"Fillmore County, NE",1.8384013661829208e-05,-10.904029093721226
31061,3188,"Franklin County, NE",1.015564643110579e-05,-11.497480708522087
31063,2741,"Frontier County, NE",8.731689732641457e-06,-11.648551652129408
31065,4907,"Furnas County, NE",1.563166782855587e-05,-11.06621171234229
31067,21806,"Gage County, NE",6.946487643560001e-05,-9.574689308165865
31069,1953,"Garden County, NE",6.2214483939616085e-06,-11.987507817555514
31071,2007,"Garfield County, NE",6.393470008541192e-06,-11.960233399635856
31073,2029,"Gosper County, NE",6.463552888555096e-06,-11.949331408606378
31075,629,"Grant County, NE",2.0037332513066314e-06,-13.120498491731752
31077,2458,"Greeley County, NE",7.830169048826234e-06,-11.757526458306213
31079,60345,"Hall County, NE",0.00019223415429268472,-8.556796375380195
31081,9011,"Hamilton County, NE",2.8705310536604224e-05,-10.458428416197156
31083,3410,"Harlan County, NE",1.0862846402155188e-05,-11.43016217815463
31085,953,"Hayes County, NE",3.0358629387841336e-06,-12.70501484477799
31087,2887,"Hitchcock County, NE",9.19678520909737e-06,-11.596656568769259
31089,10396,"Holt County, NE",3.311734639202503e-05,-10.315453352670811
31091,727,"Hooker County, NE",2.3159206259140242e-06,-12.975703270898673
31093,6336,"Howard County, NE",2.018386944400448e-05,-10.810626814937931
31095,7521,"Jefferson County, NE",2.3958788208389786e-05,-10.63917536160579
31097,5140,"Johnson County, NE",1.637390923961222e-05,-11.019821389982981
31099,6485,"Kearney County, NE",2.0658521676825925e-05,-10.787382651681648
31101,8220,"Keith County, NE",2.6185512441558843e-05,-10.550304260381967
31103,804,"Keya Paha County, NE",2.5612107059626897e-06,-12.875030479253226
31105,3783,"Kimball County, NE",1.2051069776936387e-05,-11.326357123799164
31107,8573,"Knox County, NE",2.7310024107236492e-05,-10.508256739753437
31109,293407,"Lancaster County, NE",0.0009346730716472574,-6.975313745811735
31111,36099,"Lincoln County, NE",0.00011499644934645166,-9.07060930532592
31113,765,"Logan County, NE",2.4369728732107684e-06,-12.924753914605658
31115,589,"Loup County, NE",1.8763098330995326e-06,-13.186203564780607
31117,509,"McPherson County, NE",1.6214629966853347e-06,-13.33218173188167
31119,35031,"Madison County, NE",0.00011159424408032212,-9.100641085688368
31121,7780,"Merrick County, NE",2.4783854841280752e-05,-10.605318131259756
31123,4889,"Morrill County, NE",1.5574327290362672e-05,-11.069886685853547
31125,3715,"Nance County, NE",1.1834449965984319e-05,-11.344495791280334
31127,7154,"Nemaha County, NE",2.2789678346339656e-05,-10.68920282861323
31129,4438,"Nuckolls County, NE",1.4137628250077633e-05,-11.166670644939654
31131,15747,"Otoe County, NE",5.016341416267969e-05,-9.900224598511784
31133,2765,"Pawnee County, NE",8.808143783565718e-06,-11.639833834475757
31135,2931,"Perkins County, NE",9.336950969125178e-06,-11.5815308077213
31137,9215,"Phelps County, NE",2.9355169969460428e-05,-10.43604187832827
31139,7166,"Pierce County, NE",2.2827905371801784e-05,-10.687526850567293
31141,32681,"Platte County, NE",0.00010410811826065505,-9.170080600171215
31143,5320,"Polk County, NE",1.6947314621544165e-05,-10.985401166096503
31145,10975,"Red Willow County, NE",3.496180037057278e-05,-10.26125451048882
31147,8290,"Richardson County, NE",2.6408503423421265e-05,-10.541824500302852
31149,1376,"Rock County, NE",4.383365586324205e-06,-12.337693729938904
31151,14557,"Saline County, NE",4.63725674710185e-05,-9.978802491867532
31153,165853,"Sarpy County, NE",0.0005283389044975497,-7.545772615586284
31155,20823,"Saunders County, NE",6.633344593316056e-05,-9.6208163244245
31157,36964,"Scotts Bluff County, NE",0.00011775198076518017,-9.046930003424261
31159,16935,"Seward County, NE",5.3947889683430535e-05,-9.827491983180321
31161,5319,"Sheridan County, NE",1.694412903608899e-05,-10.985589153689876
31163,3108,"Sherman County, NE",9.90079959469159e-06,-11.522895036944655
31165,1315,"Sioux County, NE",4.189044873558379e-06,-12.383037803820327
31167,6089,"Stanton County, NE",1.9397029836575645e-05,-10.85039060482362
31169,5134,"Thayer County, NE",1.6354795726881155e-05,-11.020989387001107
31171,676,"Thomas County, NE",2.1534557676999727e-06,-13.04843667238923
31173,7020,"Thurston County, NE",2.2362809895345874e-05,-10.708111251412337
31175,4229,"Valley County, NE",1.347184088994554e-05,-11.214908910959705
31177,20252,"Washington County, NE",6.451447663825421e-05,-9.648620915342393
31179,9554,"Wayne County, NE",3.0435083438765594e-05,-10.399914554482287
31181,3725,"Webster County, NE",1.1866305820536094e-05,-11.341807617618533
31183,805,"Wheeler County, NE",2.564396291417867e-06,-12.87378747101363
31185,13746,"York County, NE",4.378905766686957e-05,-10.036126596750643
32000,2758931,NEVADA,0.008788810465438246,-4.734275904606756
32001,24375,"Churchill County, NV",7.764864546995095e-05,-9.463316452566145
32003,2000759,"Clark County, NV",0.006373588769715429,-5.0555925818998855
32005,46996,"Douglas County, NV",0.0001497097740515206,-8.80681197774473
32007,51216,"Elko County, NV",0.00016315294467236956,-8.720822486222549
32009,775,"Esmeralda County, NV",2.4688287277625428e-06,-12.911766719078846
32011,2001,"Eureka County, NV",6.374356495810127e-06,-11.96322741384846
32013,17048,"Humboldt County, NV",5.430786083986559e-05,-9.82084157465374
32015,5941,"Lander County, NV",1.892556318920938e-05,-10.874997000076451
32017,5405,"Lincoln County, NV",1.721808938523425e-05,-10.969550018358884
32019,51327,"Lyon County, NV",0.00016350654465789426,-8.718657539939434
32021,4653,"Mineral County, NV",1.482252912294079e-05,-11.119362296587544
32023,42963,"Nye County, NV",0.00013686230791078985,-8.89653518928538
32027,6749,"Pershing County, NV",2.1499516236992778e-05,-10.747480123688787
32029,3935,"Storey County, NV",1.2535278766123362e-05,-11.28696358758069
32031,429908,"Washoe County, NV",0.0013695086718644377,-6.593303237142133
32033,10042,"White Pine County, NV",3.19896491408922e-05,-10.350098171837542
32510,54838,"Carson City, NV",0.00017469113519102237,-8.652491085151103
33000,1320718,NEW HAMPSHIRE,0.004207260051191084,-5.470943662357109
33001,60327,"Belknap County, NH",0.0001921768137544915,-8.557094704738017
33003,47567,"Carroll County, NH",0.00015152874334642695,-8.794735225951449
33005,76851,"Cheshire County, NH",0.0002448154278158441,-8.315005987188368
33007,32096,"Coos County, NH",0.00010224455076937622,-9.188143057670532
33009,89181,"Grafton County, NH",0.0002840936964781824,-8.166206457037074
33011,402922,"Hillsborough County, NH",0.0012835424627710185,-6.658131474623376
33013,146761,"Merrimack County, NH",0.00046751970698730134,-7.668069056140454
33015,297820,"Rockingham County, NH",0.0009487310602609555,-6.960385192287997
33017,124119,"Strafford County, NH",0.000395391681111173,-7.835633686621636
33019,43074,"Sullivan County, NH",0.00013721590789631454,-8.893954902627655
34000,8864590,NEW JERSEY,0.02823890897011169,-3.56705450130626
34001,275422,"Atlantic County, NJ",0.0008773803172358904,-7.038570002540669
34003,918888,"Bergen County, NJ",0.0029271962477371194,-5.83371022612088
34005,451336,"Burlington County, NJ",0.0014377693969979807,-6.544662396243902
34007,513539,"Camden County, NJ",0.0016359223690663852,-6.4155484935983615
34009,96304,"Cape May County, NJ",0.0003067846216754115,-8.08936461464464
34011,157785,"Cumberland County, NJ",0.0005026376010451778,-7.595641122590709
34013,787744,"Essex County, NJ",0.0025094258288033246,-5.98770130547132
34015,289586,"Gloucester County, NJ",0.0009225009496230242,-6.98842215264847
34017,652302,"Hudson County, NJ",0.002077963763583177,-6.176366824578814
34019,127050,"Hunterdon County, NJ",0.0004047286320802982,-7.812293759683882
34021,368303,"Mercer County, NJ",0.0011732606798982295,-6.747968500498678
34023,823041,"Middlesex County, NJ",0.002621867438614724,-5.943868452273873
34025,629384,"Monmouth County, NJ",0.00200495651612142,-6.212132906178777
34027,497999,"Morris County, NJ",0.0015864183710929272,-6.446276400459547
34029,580470,"Ocean County, NJ",0.0018491367891668687,-6.293036349234109
34031,502885,"Passaic County, NJ",0.0016019831416269243,-6.436512953720351
34033,65774,"Salem County, NJ",0.0002095286977288432,-8.470649845984008
34035,327707,"Somerset County, NJ",0.0010439386527598448,-6.8647545529725145
34037,147442,"Sussex County, NJ",0.00046968909068227725,-7.663439591340555
34039,543976,"Union County, NJ",0.001732882033565622,-6.3579693412143845
34041,107653,"Warren County, NJ",0.0003429378310062207,-7.977961377936956
35000,2085538,NEW MEXICO,0.0066436595190199205,-5.014092334928949
35001,673460,"Bernalillo County, NM",0.0021453643806438223,-6.144445866603159
35003,3658,"Catron County, NM",1.1652871595039203e-05,-11.359957919481381
35005,65784,"Chaves County, NM",0.000209560553583395,-8.470497821781462
35006,27334,"Cibola County, NM",8.70747928318211e-05,-9.348743120907447
35007,13223,"Colfax County, NM",4.212299647381175e-05,-10.074916731875371
35009,49938,"Curry County, NM",0.00015908176646065272,-8.746092233458043
35011,1927,"De Baca County, NM",6.138623172126994e-06,-12.000910080017826
35013,214445,"Do±a Ana County, NM",0.0006831328729355336,-7.288821174217125
35015,54419,"Eddy County, NM",0.000173356374885303,-8.660161111860996
35017,29388,"Grant County, NM",9.361798535675563e-05,-9.276288041692025
35019,4603,"Guadalupe County, NM",1.4663249850181915e-05,-11.130166204614952
35021,707,"Harding County, NM",2.2522089168104745e-06,-13.00359908253562
35023,4794,"Hidalgo County, NM",1.5271696672120814e-05,-11.089509333437864
35025,66338,"Lea County, NM",0.0002113253679255633,-8.462111584109449
35027,20309,"Lincoln County, NM",6.469605500919934e-05,-9.645810331899083
35028,18159,"Los Alamos County, NM",5.784704628056776e-05,-9.757708163872396
35029,25041,"Luna County, NM",7.977024538309914e-05,-9.436359987913347
35031,73016,"McKinley County, NM",0.0002325987075952385,-8.36619587423548
35033,4705,"Mora County, NM",1.498817956661002e-05,-11.108248696412714
35035,66041,"Otero County, NM",0.00021037924904537562,-8.466598708174796
35037,8769,"Quay County, NM",2.7934398856451275e-05,-10.485651694652837
35039,40318,"Rio Arriba County, NM",0.00012843643438184544,-8.960076450091824
35041,20419,"Roosevelt County, NM",6.504646940926886e-05,-9.640408629509158
35043,135588,"Sandoval County, NM",0.00043192716069660346,-7.747253593434946
35045,128529,"San Juan County, NM",0.00040944011296850565,-7.800719909643041
35047,28891,"San Miguel County, NM",9.203474938553242e-05,-9.29334434151766
35049,146375,"Santa Fe County, NM",0.0004662900710016029,-7.670702647532175
35051,11895,"Sierra County, NM",3.789253898933606e-05,-10.180756325695135
35053,17603,"Socorro County, NM",5.6075860767489086e-05,-9.78880512738622
35055,32779,"Taos County, NM",0.00010442030563526244,-9.167086403006047
35057,16021,"Torrance County, NM",5.1036264577398324e-05,-9.88297410778548
35059,4431,"Union County, NM",1.4115329151891391e-05,-11.168249177232703
35061,76631,"Valencia County, NM",0.00024411459901570507,-8.317872774833459
36000,19570261,NEW YORK,0.06234273879562698,-2.7751080724089596
36001,305455,"Albany County, NY",0.0009730530052112355,-6.935072001197046
36003,48357,"Allegany County, NY",0.00015404535585601713,-8.778263480367153
36005,1408473,"Bronx County, NY",0.004486811102810183,-5.406613051646436
36007,198060,"Broome County, NY",0.0006309370552524507,-7.368304454356899
36009,79458,"Cattaraugus County, NY",0.0002531202490974918,-8.281645889277174
36011,79552,"Cayuga County, NY",0.0002534196941302785,-8.28046357356181
36013,133539,"Chautauqua County, NY",0.0004253998960989448,-7.762480899441362
36015,88911,"Chemung County, NY",0.00028323358840528443,-8.1692386000515
36017,49933,"Chenango County, NY",0.00015906583853337683,-8.746192362624752
36019,81654,"Clinton County, NY",0.00026011579475706154,-8.25438366164382
36021,62499,"Columbia County, NY",0.000199095905363137,-8.521723912835702
36023,49474,"Cortland County, NY",0.00015760365480945037,-8.755427190394094
36025,47276,"Delaware County, NY",0.0001506017379789703,-8.800871702300062
36027,297322,"Dutchess County, NY",0.0009471446387042771,-6.962058742856541
36029,919086,"Erie County, NY",0.0029278269936572447,-5.833494771494465
36031,38961,"Essex County, NY",0.0001241135949191696,-8.994313323653992
36033,51795,"Franklin County, NY",0.0001649973986509173,-8.709580849939991
36035,54925,"Fulton County, NY",0.0001749682811256228,-8.650905851179383
36037,59977,"Genesee County, NY",0.0001910618588451794,-8.562913314052292
36039,48673,"Greene County, NY",0.00015505200085985324,-8.771750007890612
36041,4778,"Hamilton County, NY",1.5220727304837975e-05,-11.092852420546437
36043,64508,"Herkimer County, NY",0.00020549574654258853,-8.490085222331787
36045,120262,"Jefferson County, NY",0.0003831048780105535,-7.867201773343294
36047,2565635,"Kings County, NY",0.00817304953929426,-4.80691317913111
36049,27224,"Lewis County, NY",8.672437843175157e-05,-9.352775532251451
36051,64810,"Livingston County, NY",0.00020645779335005214,-8.485414557010431
36053,72382,"Madison County, NY",0.00023057904641665596,-8.37491681975369
36055,747813,"Monroe County, NY",0.002382222215992633,-6.039721522730788
36057,49941,"Montgomery County, NY",0.00015909132321701827,-8.746032160770072
36059,1349233,"Nassau County, NY",0.00429809702044547,-5.4495829076230455
36061,1619090,"New York County, NY",0.0051577495546232975,-5.2672549274471905
36063,215124,"Niagara County, NY",0.000685295885459599,-7.285659863389355
36065,233556,"Oneida County, NY",0.0007440125965694303,-7.203452592401618
36067,466852,"Onondaga County, NY",0.0014871969409205143,-6.510862178498024
36069,108519,"Ontario County, NY",0.00034569654801040435,-7.9699491965930465
36071,374512,"Orange County, NY",0.0011930399799894263,-6.731250624282508
36073,42836,"Orleans County, NY",0.0001364577385579823,-8.899495598911427
36075,121700,"Oswego County, NY",0.0003876857498950987,-7.855315469456574
36077,61709,"Otsego County, NY",0.00019657929285354678,-8.53444468207742
36079,99607,"Putnam County, NY",0.00031730661043386275,-8.055642026204607
36081,2272771,"Queens County, NY",0.007240106240549164,-4.928119398583175
36083,159835,"Rensselaer County, NY",0.0005091680512282916,-7.582732436320363
36085,470728,"Richmond County, NY",0.0014995442701447822,-6.502594036940068
36087,317757,"Rockland County, NY",0.0010122420774808288,-6.895587529725429
36089,112232,"St. Lawrence County, NY",0.00035752462680547836,-7.936306312033585
36091,222133,"Saratoga County, NY",0.000707623653914938,-7.253598167866898
36093,155124,"Schenectady County, NY",0.0004941607581489506,-7.612649672360245
36095,32099,"Schoharie County, NY",0.00010225410752574176,-9.188049592447316
36097,18514,"Schuyler County, NY",5.8977929117155766e-05,-9.738347266805036
36099,35305,"Seneca County, NY",0.00011246709449504075,-9.092849872481747
36101,99063,"Steuben County, NY",0.00031557365194624616,-8.061118458072581
36103,1499273,"Suffolk County, NY",0.004776062262140298,-5.344138866515274
36105,76793,"Sullivan County, NY",0.00024463066385944384,-8.315760979283796
36107,50478,"Tioga County, NY",0.00016080198260644857,-8.735336871653324
36109,102554,"Tompkins County, NY",0.00032669453077027077,-8.026484980329117
36111,181791,"Ulster County, NY",0.0005791107654821683,-7.454016793882583
36113,65538,"Warren County, NY",0.00020877689956142135,-8.474244342360596
36115,62934,"Washington County, NY",0.0002004816350361392,-8.514787911242534
36117,92962,"Wayne County, NY",0.0002961383950842084,-8.124683661947943
36119,961670,"Westchester County, NY",0.003063481964680522,-5.788203112977467
36121,41892,"Wyoming County, NY",0.00013345054588829476,-8.921779591539156
36123,25344,"Yates County, NY",8.073547777601792e-05,-9.42433245381804
37000,9752073,NORTH CAROLINA,0.031066061906628962,-3.471639312672995
37001,153920,"Alamance County, NC",0.0004903253132609169,-7.62044148253266
37003,36853,"Alexander County, NC",0.00011739838077965548,-9.049937443002229
37005,10927,"Alleghany County, NC",3.480889226872427e-05,-10.265637678861447
37007,26351,"Anson County, NC",8.394336232938163e-05,-9.385368244518656
37009,27097,"Ashe County, NC",8.631980907894403e-05,-9.357451448799232
37011,17635,"Avery County, NC",5.6177799502054764e-05,-9.78698890576204
37013,47507,"Beaufort County, NC",0.0001513376082191163,-8.795997400846067
37015,20653,"Bertie County, NC",6.579189640578038e-05,-9.629013882144543
37017,34915,"Bladen County, NC",0.00011122471616752153,-9.103957933152058
37019,112257,"Brunswick County, NC",0.00035760426644185775,-7.936083583970265
37021,244490,"Buncombe County, NC",0.0007788437879363408,-7.157700061167049
37023,90505,"Burke County, NC",0.0002883114116208373,-8.15146937165154
37025,184498,"Cabarrus County, NC",0.0005877341453093337,-7.439235846136629
37027,81930,"Caldwell County, NC",0.0002609950163426905,-8.251009245296332
37029,10090,"Camden County, NC",3.214255724274072e-05,-10.34532963508454
37031,67632,"Carteret County, NC",0.00021544751550456296,-8.442793225625621
37033,23217,"Caswell County, NC",7.395973751285543e-05,-9.511989700493624
37035,154339,"Catawba County, NC",0.0004916600735666363,-7.617722987643352
37037,65976,"Chatham County, NC",0.00021017218599078907,-8.467583429919001
37039,26992,"Cherokee County, NC",8.59853226061504e-05,-9.361333943646443
37041,14772,"Chowan County, NC",4.7057468343881655e-05,-9.96414097245974
37043,10618,"Clay County, NC",3.3824546363074425e-05,-10.294323795288577
37045,97474,"Cleveland County, NC",0.00031051175665796916,-8.077288793674798
37047,57638,"Columbus County, NC",0.0001836107744655193,-8.60269239704703
37049,104770,"Craven County, NC",0.00033375378813894403,-8.005106998085182
37051,324049,"Cumberland County, NC",0.0010322857811648056,-6.8759797305246195
37053,24077,"Currituck County, NC",7.669934100430806e-05,-9.475617441488364
37055,34573,"Dare County, NC",0.00011013524594185083,-9.113801438836255
37057,163260,"Davidson County, NC",0.0005200786814122745,-7.561530447426846
37059,41433,"Davie County, NC",0.0001319883621643683,-8.932796804686154
37061,60033,"Duplin County, NC",0.00019124025163066934,-8.56198005842252
37063,279641,"Durham County, NC",0.0008908203022712842,-7.023367831786346
37065,55954,"Edgecombe County, NC",0.0001782462485590004,-8.632344544843649
37067,358137,"Forsyth County, NC",0.0011408760181608952,-6.7759588746890245
37069,61475,"Franklin County, NC",0.00019583386585703526,-8.5382438813478
37071,208049,"Gaston County, NC",0.0006627578683642185,-7.319100840569547
37073,11869,"Gates County, NC",3.7809713767501446e-05,-10.182944510375687
37075,8700,"Graham County, NC",2.771459346004403e-05,-10.493551443789517
37077,60436,"Granville County, NC",0.00019252404256910586,-8.555289515572461
37079,21429,"Greene County, NC",6.82639107189981e-05,-9.592129324609111
37081,500879,"Guilford County, NC",0.0015955928572038384,-6.440509914501178
37083,54006,"Halifax County, NC",0.0001720407280923147,-8.667779317947053
37085,122135,"Harnett County, NC",0.0003890714795681009,-7.85174747912309
37087,58908,"Haywood County, NC",0.0001876564679935947,-8.58089756458614
37089,108266,"Henderson County, NC",0.0003448905948902445,-7.972283307485069
37091,24438,"Hertford County, NC",7.784933735362712e-05,-9.460735171555726
37093,50536,"Hoke County, NC",0.00016098674656284887,-8.734188515853656
37095,5859,"Hyde County, NC",1.8664345181884825e-05,-10.888895528887405
37097,162708,"Iredell County, NC",0.0005183202382410166,-7.564917286181884
37099,40448,"Jackson County, NC",0.0001288505604910185,-8.956857270925664
37101,174938,"Johnston County, NC",0.0005572799483578371,-7.492442844014838
37103,10275,"Jones County, NC",3.273189055194855e-05,-10.327160709067758
37105,59715,"Lee County, NC",0.0001902272354559229,-8.567291224329665
37107,59227,"Lenoir County, NC",0.00018867266975379629,-8.57549695045238
37109,79313,"Lincoln County, NC",0.000252658339206491,-8.283472419818803
37111,44998,"McDowell County, NC",0.000143344974312076,-8.850256425111864
37113,33869,"Macon County, NC",0.0001078925937814059,-9.134374327709322
37115,20742,"Madison County, NC",6.607541351129117e-05,-9.624713839282514
37117,23961,"Martin County, NC",7.632981309150747e-05,-9.480446960846693
37119,969031,"Mecklenburg County, NC",0.0030869310592160836,-5.780577866326949
37121,15368,"Mitchell County, NC",4.895607727516743e-05,-9.9245870439838
37123,27668,"Montgomery County, NC",8.813877837385038e-05,-9.336597958711717
37125,90302,"Moore County, NC",0.00028766473777343634,-8.153714860878146
37127,95708,"Nash County, NC",0.0003048860127441257,-8.095572579918626
37129,209234,"New Hanover County, NC",0.0006665327871286038,-7.313421226564293
37131,21428,"Northampton County, NC",6.826072513354293e-05,-9.592175991431342
37133,183263,"Onslow County, NC",0.0005837999472721896,-7.445952189862541
37135,137941,"Orange County, NC",0.00043942284327263604,-7.7300484119444075
37137,13074,"Pamlico County, NC",4.1648344240990305e-05,-10.086248944259518
37139,40591,"Pasquotank County, NC",0.00012930609921110888,-8.953328102292723
37141,54195,"Pender County, NC",0.00017264280374334323,-8.664285816182343
37143,13563,"Perquimans County, NC",4.320609552857209e-05,-10.049528972469478
37145,39268,"Person County, NC",0.00012509156965390908,-8.98646453161978
37147,172554,"Pitt County, NC",0.000549685512632694,-7.506164238488267
37149,20271,"Polk County, NC",6.457500276190259e-05,-9.647683176211908
37151,142466,"Randolph County, NC",0.00045383761745731413,-7.69777109470125
37153,46627,"Richmond County, NC",0.00014853429301856012,-8.8146946969637
37155,135496,"Robeson County, NC",0.0004316340868347271,-7.747932349861236
37157,92720,"Rockingham County, NC",0.00029536748340405544,-8.127290270418559
37159,138180,"Rowan County, NC",0.00044018419819642345,-7.728317286389407
37161,67323,"Rutherford County, NC",0.00021446316959891312,-8.447372537840506
37163,63949,"Sampson County, NC",0.00020371500427314432,-8.498788578764042
37165,36094,"Scotland County, NC",0.00011498052141917577,-9.070747822910949
37167,60576,"Stanly County, NC",0.0001929700245328307,-8.552975694423143
37169,46783,"Stokes County, NC",0.0001490312443495678,-8.811354580380188
37171,73561,"Surry County, NC",0.00023433485166831023,-8.358759475461586
37173,14141,"Swain County, NC",4.504736392166467e-05,-10.007796090124417
37175,32849,"Transylvania County, NC",0.00010464329661712487,-9.16495316638309
37177,4338,"Tyrrell County, NC",1.3819069704559886e-05,-11.189461057045373
37179,208520,"Union County, NC",0.000664258279113607,-7.31683950955015
37181,45132,"Vance County, NC",0.00014377184276306978,-8.847282940173857
37183,952151,"Wake County, NC",0.003033158376732688,-5.798150833791095
37185,20576,"Warren County, NC",6.554660632573171e-05,-9.632749121394847
37187,12736,"Washington County, NC",4.0571616357140316e-05,-10.112441840348028
37189,51871,"Watauga County, NC",0.0001652395031455108,-8.708114602305937
37191,124246,"Wayne County, NC",0.0003957962504639805,-7.834610998150483
37193,69306,"Wilkes County, NC",0.00022078018555653006,-8.418342986915457
37195,81867,"Wilson County, NC",0.0002607943244590143,-8.25177849019223
37197,38084,"Yadkin County, NC",0.00012131983647497894,-9.01708022302661
37199,17630,"Yancey County, NC",5.616187157477888e-05,-9.787272473040277
38000,699628,NORTH DAKOTA,0.0022287247808349064,-6.1063257042362915
38001,2311,"Adams County, ND",7.361887986915144e-06,-11.819194138157812
38003,11015,"Barnes County, ND",3.508922378877988e-05,-10.25761648919575
38005,6760,"Benson County, ND",2.1534557676999727e-05,-10.745851579395183
38007,905,"Billings County, ND",2.8829548369356146e-06,-12.756694804732266
38009,6579,"Bottineau County, ND",2.0957966709612607e-05,-10.772991711346195
38011,3202,"Bowman County, ND",1.0200244627478273e-05,-11.493098854875534
38013,2171,"Burke County, ND",6.9159060231902975e-06,-11.881686578553902
38015,85774,"Burleigh County, ND",0.0002732404068323927,-8.20515853918213
38017,156157,"Cass County, ND",0.000497451467924149,-7.606012558035382
38019,3948,"Cavalier County, ND",1.257669137704067e-05,-11.28366534787882
38021,5268,"Dickey County, ND",1.6781664177874937e-05,-10.995223685569021
38023,2228,"Divide County, ND",7.097484394135414e-06,-11.855770147385018
38025,3967,"Dunn County, ND",1.2637217500689042e-05,-11.278864327917862
38027,2368,"Eddy County, ND",7.54346635786026e-06,-11.794828752428296
38029,3491,"Emmons County, ND",1.1120878824024565e-05,-11.406686241327156
38031,3392,"Foster County, ND",1.0805505863961994e-05,-11.4354547515204
38033,1804,"Golden Valley County, ND",5.746796161140164e-06,-12.066868047809624
38035,67472,"Grand Forks County, ND",0.00021493782183173456,-8.445161772445852
38037,2333,"Grant County, ND",7.431970866929049e-06,-11.809719476410763
38039,2362,"Griggs County, ND",7.524352845129196e-06,-11.797365751674885
38041,2553,"Hettinger County, ND",8.132799667068092e-06,-11.71960533119071
38043,2426,"Kidder County, ND",7.728230314260554e-06,-11.770630658928198
38045,4114,"LaMoure County, ND",1.310549856260013e-05,-11.24247867821929
38047,1924,"Logan County, ND",6.129066415761462e-06,-12.002468117206542
38049,5789,"McHenry County, ND",1.8441354200022402e-05,-10.900914904353188
38051,2751,"McIntosh County, ND",8.763545587193232e-06,-11.644909987507619
38053,7987,"McKenzie County, ND",2.544327103050249e-05,-10.579059249514804
38055,9309,"McLean County, ND",2.965461500224711e-05,-10.425892795315702
38057,8486,"Mercer County, ND",2.703287817263605e-05,-10.518456722669923
38059,28101,"Morton County, ND",8.951813687594221e-05,-9.321069306554953
38061,8734,"Mountrail County, ND",2.7822903365520062e-05,-10.489651014386688
38063,3080,"Nelson County, ND",9.811603201946621e-06,-11.531944872464573
38065,1838,"Oliver County, ND",5.8551060666161985e-06,-12.048196445516561
38067,7271,"Pembina County, ND",2.316239184459542e-05,-10.672980635782135
38069,4457,"Pierce County, ND",1.4198154373726005e-05,-11.162398575485637
38071,11536,"Ramsey County, ND",3.674891381092735e-05,-10.211401888907464
38073,5444,"Ransom County, ND",1.734232721798617e-05,-10.962360384660837
38075,2559,"Renville County, ND",8.151913179799158e-06,-11.717257912272403
38077,16217,"Richland County, ND",5.1660639326613104e-05,-9.870814394712818
38079,14382,"Rolette County, ND",4.581509001636244e-05,-9.990897044769754
38081,3896,"Sargent County, ND",1.2411040933371442e-05,-11.296924083669767
